Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$750,"615C/2 Snedden Drive,",GLEN WAVERLEY VIC 3150,2 Beds,2 Baths,1 Parking,,mildura-vic,-37.8891,145.174
,,$800 **INSPECTION UPON REQUEST**,"1810/462 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,,mildura-vic,-37.814,144.9633
,,$440 weekly,"unit 9/2724 Fourteenth St,",IRYMPLE VIC 3498,3 Beds,1 Bath,2 Parking,,mildura-vic,-34.23537,142.17101
,,$450 weekly,"173A Eighth St,",MILDURA VIC 3500,2 Beds,1 Bath,− Parking,,mildura-vic,-34.1869763,142.164874
,,$320 weekly,"3/86 Seventh St,",MILDURA VIC 3500,1 Bed,1 Bath,1 Parking,,mildura-vic,-34.1857455,142.166979
,,$500.00 per week,"2/19 Cosgrove Court,",MILDURA VIC 3500,3 Beds,2 Baths,2 Parking,,mildura-vic,-34.2100074,142.1274233
,,$550.00 per week,"20 Cosgrove Court,",MILDURA VIC 3500,3 Beds,2 Baths,2 Parking,,mildura-vic,-34.2100074,142.1274233
,,$580 per week,"21 Ararat Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.8420586,144.6428936
,,$675,"182 Fenton Hill Road,",CLARKEFIELD VIC 3430,4 Beds,1 Bath,5 Parking,,mildura-vic,-37.4932063,144.8109401
,,$600 Per Week,"1/33 Arcadia Avenue,",HALLAM VIC 3803,3 Beds,2 Baths,1 Parking,,mildura-vic,-37.9981456,145.2599547
,,$660 Per Week,"30 Bailey Boulevard,",KOO WEE RUP VIC 3981,4 Beds,2 Baths,2 Parking,,mildura-vic,-38.2039038,145.4925911
,,$550 weekly,"576 Anzac Rd,",ROBINVALE VIC 3549,4 Beds,2 Baths,2 Parking,,mildura-vic,-34.6614108,142.7703363
,,Contact Agent,"5 Morrison Plain Road,",COWANGIE VIC 3506,290.43ha,,,,mildura-vic,-35.1218765,141.3005343
,,$780 PW Enquire Now!!,"24 Lantana Road,",AINTREE VIC 3336,5 Beds,3 Baths,2 Parking,,mildura-vic,-37.7201581,144.656696
,,$580 per week,"18 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.8612781,144.6469924
,,$560 per week,"11 Faircroft Place,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.8466441,144.6949076
,,$395,"469 Etiwanda Ave,",MILDURA VIC 3500,3 Beds,1 Bath,1 Parking,,mildura-vic,-34.1954924,142.1699982
,,$530 Per Week,"1/29 Baldwin Avenue,",NOBLE PARK VIC 3174,3 Beds,1 Bath,1 Parking,,mildura-vic,-37.9753635,145.1752593
,,$650,"14 Wonnangatta CRES,",WEIR VIEWS VIC 3338,5 Beds,2 Baths,2 Parking,,mildura-vic,-37.7269511,144.5726647
,,$450,"1416/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,mildura-vic,-37.802198,144.9607524
,,$780 pw,"13 Mountfield Road,",MITCHAM VIC 3132,6 Beds,3 Baths,5 Parking,,mildura-vic,-37.807391,145.1869189
,,$620,"2 The Breezewater,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.8865333,144.7711545
,,$350 per week,"4/85 Thirteenth Street,",MILDURA VIC 3500,2 Beds,1 Bath,1 Parking,,mildura-vic,-34.187258,142.1476243
,,$795 Per Week,"6 Elizabeth Court,",ROWVILLE VIC 3178,4 Beds,2 Baths,4 Parking,,mildura-vic,-37.9193868,145.2319676
,,$650 weekly,"44 Perry St,",EUSTON NSW 2737,4 Beds,2 Baths,2 Parking,,mildura-vic,-34.5769891,142.7436179
,,$595 Per Week,"31 Ambassador Crescent,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,758m²,mildura-vic,-37.8845432,144.7116807
,,$550 per week,"18/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,,mildura-vic,-37.9912458,145.1970169
,,$720/week,"146 Lady Nelson Way,",TAYLORS LAKES VIC 3038,5 Beds,3 Baths,2 Parking,,mildura-vic,-37.7120857,144.7893649
,,$410 weekly,"3/85 Collins Street,",THORNBURY VIC 3071,2 Beds,1 Bath,1 Parking,,mildura-vic,-37.7569997,145.0273656
,,$870,"32 Trades Hall Place,",CARLTON VIC 3053,3 Beds,2 Baths,1 Parking,160m²,mildura-vic,-37.8065885,144.9667277
,,$650 Per Week,"97 Festival Drive,",POINT COOK VIC 3030,5 Beds,3 Baths,2 Parking,,mildura-vic,-37.9084089,144.7462775
,,$520 per week,"406/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,mildura-vic,-37.802198,144.9607524
,,$395,"16 Etherington Drive,",MILDURA VIC 3500,3 Beds,1 Bath,2 Parking,,mildura-vic,-34.1704685,142.1449578
,,$550,"39 Millers Road,",ALTONA VIC 3018,3 Beds,1 Bath,3 Parking,,mildura-vic,-37.8647814,144.8392132
,,$575/w & Fully Furnished,"104/15 Irving Avenue,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,,mildura-vic,-37.8158711,145.1222744
,,$440,"917/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,mildura-vic,-37.802198,144.9607524
,,$580,"9 Kenora Way,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,509m²,mildura-vic,-37.5372385,144.8973557
,,$400,"11 Rose Street,",MANANGATANG VIC 3546,4 Beds,2 Baths,3 Parking,870m²,mildura-vic,-35.0518211,142.879885
,,$470,"1709/6 Leicester Street,",CARLTON VIC 3053,,,,,mildura-vic,-37.802198,144.9607524
,,"$1,100 Per Week","20 Koonawarra St,",CLAYTON VIC 3168,5 Beds,3 Baths,2 Parking,,mildura-vic,-37.9117269,145.1244965
,,$350.00 per week,"100 Darling Street,",WENTWORTH NSW 2648,3 Beds,1 Bath,1 Parking,,mildura-vic,-34.108283,141.9196118
,,$320,"24 Millie Street,",DARETON NSW 2717,3 Beds,1 Bath,− Parking,,mildura-vic,-34.0942006,142.0412552
,,$440.00 per week,"177 Cureton Avenue,",MILDURA VIC 3500,3 Beds,2 Baths,1 Parking,705m²,mildura-vic,-34.1893609,142.1738469
,,$290,"49 Avoca Street,",DARETON NSW 2717,2 Beds,1 Bath,− Parking,,mildura-vic,-34.0931277,142.0437402
,,$400.00 Per Week,"4 Springbank Way,",BROOKFIELD VIC 3338,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.7052143,144.5553866
,,"$1,670","29 Drummond street,",CARLTON VIC 3053,7 Beds,3 Baths,2 Parking,290m²,mildura-vic,-37.8062068,144.9671839
,,$540,"19 Woolshed Drive,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,,mildura-vic,-37.8205497,144.715242
,,$600 per week,"705/301 King St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,mildura-vic,-37.8124195,144.95398
,,$630 Per Week,"1/48 Aqueduct Road,",LANGWARRIN VIC 3910,3 Beds,2 Baths,2 Parking,,mildura-vic,-38.1598954,145.2034778
,,$600 Per Week,"4 Grosset Way,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,mildura-vic,-37.9168714,144.7853747
,,$390.00 per week,"99 Ambleside Crescent,",MILDURA VIC 3500,3 Beds,2 Baths,1 Parking,,mildura-vic,-34.2004913,142.1752639
,,$350 Per Week,"398 Dairtnunk Avenue,",CARDROSS VIC 3496,1 Bed,1 Bath,− Parking,"1,313m²",mildura-vic,-34.2751689,142.1425393
,,$500 weekly,"1 Block 67 Pumps Road,",RED CLIFFS VIC 3496,4 Beds,2 Baths,1 Parking,,mildura-vic,-34.30942,142.18971
,,$480 per week,"17 Mitchell Lane,",GOL GOL NSW 2738,3 Beds,1 Bath,2 Parking,,mildura-vic,-34.1633453,142.2422069
,,670 per week,"306/3 Young Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,,mildura-vic,-37.8171987,145.1163199
,,$460,"73b Summer Drive,",BURONGA NSW 2739,3 Beds,2 Baths,2 Parking,,mildura-vic,-34.1728428,142.2017597
,,$295 per week,"4/131 Billabong Road,",NICHOLS POINT VIC 3501,2 Beds,1 Bath,1 Parking,,mildura-vic,-34.1979449,142.2257653
,,$80,"7P5/70 Southbank Boulevard,",SOUTHBANK VIC 3006,1 Bed,1 Bath,1 Parking,,mildura-vic,-37.8228,144.9643
,,$580 per week *Partially Furnished*,"802/15 Doepel Way,",DOCKLANDS VIC 3008,1 Bed,1 Bath,− Parking,,mildura-vic,-37.8141958,144.9397552
,,$850 Per Week,"44 Kalbian Drive,",CLYDE NORTH VIC 3978,5 Beds,3 Baths,2 Parking,,mildura-vic,-38.1107101,145.3328766
,,$200 per week,"1/8 Dodgshun Street,",HOPETOUN VIC 3396,1 Bed,1 Bath,− Parking,,mildura-vic,-35.7329759,142.3684652
,,$170 Per Week Bills Included,"6/13 Hewat Drive,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,,mildura-vic,-38.1978881,144.308601
,,$550,"2 YAMUNA STREET,",TRUGANINA VIC 3029,4 Beds,2 Baths,1 Parking,,mildura-vic,-37.7707982,144.6891122
,,$520,"22 Huntingfield Street,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,,mildura-vic,46.4194,14.6936
,,$550,"38 Sadie Avenue,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,,mildura-vic,-37.7138206,144.6303421
,,$650,"19 Maroa Street,",TARNEIT VIC 3029,4 Beds,3 Baths,2 Parking,,mildura-vic,-37.8630941,144.6495788
,,$650,"6 Highfield Drive,",MILDURA VIC 3500,4 Beds,2 Baths,2 Parking,,mildura-vic,-34.18551,142.16251
,,$310,"4/861 Fifteenth Street,",MILDURA VIC 3500,2 Beds,1 Bath,1 Parking,,mildura-vic,-34.2206561,142.1529283
,,$50 per week,"Carpark914/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.8029,144.9482
,,$300 per week,"184 Dorset Road,",BORONIA VIC 3155,1 Bed,1 Bath,− Parking,,mildura-vic,-37.8621273,145.2855526
,,$60,"Carpark3605/639 Lonsdale Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.814,144.9633
,,$69 per week,"Carpark224/23 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.8029,144.9482
,,$60 per week,"Carpark613/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.8029,144.9482
,,$50 per week,"Carpark450/401 Docklands Drive,",DOCKLANDS VIC 3008,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.8149,144.9505
,,$60 per week,"Carpark2810/81 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.814,144.9633
,,$70 per week,"Carpark402/135 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,,mildura-vic,-37.814,144.9633
,,$780,"2B2B/259 Normanby Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,,mildura-vic,-37.8228,144.9643
,,$550,"7 REEVES STREET,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,,mildura-vic,-37.8832836,144.7119436
,,LEASED,"253-273 Normanby Road,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,,mildura-vic,-37.8335,144.9571
,,$550,"1B1B/803 Dandenong Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,,mildura-vic,-37.874,145.0425
,,$700,"2B2B/803 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,,mildura-vic,-37.874,145.0425
,,$440 + outgoings,"34 Darling St,",WENTWORTH NSW 2648,1 Bed,1 Bath,− Parking,120m²,mildura-vic,-34.108283,141.9196118
HouseSmart Property Management Department,HouseSmart Real Estate Pty Ltd,$550 per week,"4K/45 King George Street,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,,shepparton-vic,-31.9791219,115.8891997
Certainty  Property Vic,Certainty Property,$270,"11 McCulloch Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.7077,144.5749
Kim Te,Motion Property,$610 Per Week,"801/5 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7995452,144.909498
Danielle Ryan,The Core Advisory Team VIC,$750pw,"13/299 Dandenong Road,",PRAHRAN VIC 3181,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.853,144.9929
Certainty  Property Vic,Certainty Property,$200,"2 Caspian Court,",NEWBOROUGH VIC 3825,1 Bed,1 Bath,− Parking,,shepparton-vic,-38.1671585,146.2940256
Certainty  Property Vic,Certainty Property,$450,"114 Anniversary Avenue,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8515984,144.5943387
Certainty  Property Vic,Certainty Property,$275,"16 Astral Walk,",WOLLERT VIC 3750,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.5833,145.0333
Certainty  Property Vic,Certainty Property,$240,"6 Songlark Street,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.718538,144.5789886
Kim Te,Motion Property,$590 per week,"1002/1 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7995452,144.909498
Evelyne Surja,Kay & Burton Stonnington,$1695 Per Week,"2 Rathmines Street,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8387209,145.0058412
Certainty  Property Vic,Certainty Property,$250,"17 Oakhill Terrace,",CHURCHILL VIC 3842,1 Bed,1 Bath,1 Parking,,shepparton-vic,-38.3078,146.4137
Casey Blaine,,FULLY FURNISHED - $420 PER WEEK,"5/8 Dale St,",KENNINGTON VIC 3550,1 Bed,1 Bath,1 Parking,,shepparton-vic,-36.7612758,144.3023453
,,$580,"21 Manchado Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.8826,144.7003
,,$240,"63 Pintail Drive,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.719208,144.5789327
,,$250,"8 Jacobena Road,",MELTON SOUTH VIC 3338,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.7140748,144.5662005
,,$730 Parkside living Highspeed unlimited WiFi PetFriendly,"224/109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.7877105,144.9423529
,,$665 Parkside living Highspeed unlimited WiFi PetFriendly,"225/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7877105,144.9423529
,,$750 per week Parkside living Highspeed unlimited WiFi PetFriendly,"403/109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7877105,144.9423529
,,$950 Parkside living Highspeed unlimited WiFi PetFriendly,"607/109 109 Manningham St,",PARKVILLE VIC 3052,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7603,144.9502
,,$670 Parkside living Highspeed unlimited WiFi PetFriendly,"121 109 Manningham St,",PARKVILLE VIC 3052,1 Bed,1 Bath,1 Parking,,shepparton-vic,-37.7877105,144.9423529
$595 - $596 per week,,$595 - $596 per week,"33 Currong Street,",REID ACT 2612,2 Beds,1 Bath,1 Parking,,shepparton-vic,-35.2839691,149.1432609
,,Contact Us For Pricing,"60 Poplar Avenue,",SHEPPARTON VIC 3630,1 Bed,1 Bath,1 Parking,,shepparton-vic,-36.3990126,145.4163487
,,$490,"64 Paterson Road,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,734m²,shepparton-vic,-36.3957953,145.4210968
,,$460.00 per week,"31 Monash Street,",SHEPPARTON VIC 3630,3 Beds,2 Baths,2 Parking,,shepparton-vic,-36.3670214,145.4063645
,,$345 per week,"1/16 Marungi St,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3768173,145.3971916
,,$510 per week,"207/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.802198,144.9607524
,,$450 per week,"Unit 1113/6 Leicester St,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8004,144.9684
,,$400 pw,"3/101 Corio Street,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3704402,145.4055582
,,$725 per week,"3/462 Como Parade West,",MORDIALLOC VIC 3195,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.9973332,145.0807967
,,$440 per week,"5 Apsley Court,",SHEPPARTON VIC 3630,3 Beds,1 Bath,3 Parking,,shepparton-vic,-36.3949107,145.4071944
,,Fully Furnished $725.00 Per Week Vacant- $650.00,"57 Maude St,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.3813099,145.400707
,,$700.00,"505/300 Swanston Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.8065731,144.9628193
,,$670 per week,"30 Healey Drive,",EPPING VIC 3076,5 Beds,2 Baths,8 Parking,500m²,shepparton-vic,-37.6360961,145.0382555
,,$950 Per Week,"7/398 Elgar Road,",BOX HILL VIC 3128,4 Beds,4 Baths,1 Parking,,shepparton-vic,-37.8177032,145.1149333
,,$600,"204/150 Great Eastern Highway,",ASCOT WA 6104,1 Bed,1 Bath,1 Parking,,shepparton-vic,-31.9326052,115.9407868
,,$650 Per Week,"7/2-8 Palmerston Street,",ST JAMES WA 6102,3 Beds,1 Bath,1 Parking,,shepparton-vic,1.06911,109.66393
,,$520 p/w,"03/13 Coomboona Street,",SHEPPARTON VIC 3630,2 Beds,2 Baths,1 Parking,,shepparton-vic,-36.37382,145.4103075
,,$700 weekly,"3 Timor Cl,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.843169,145.1065259
,,$780 per week,"5/48 Oxley Rd,",HAWTHORN VIC 3122,3 Beds,2 Baths,2 Parking,,shepparton-vic,-37.824108,145.035345
,,$355 per week,"239/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8498,145.119
,,$850 weekly,"2004/103 South Wharf Drive,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.8221868,144.9362813
,,$350,"68 Gilchrist,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.3880345,145.4119962
,,$400 weekly,"3/15 Tallis Street,",NORLANE VIC 3214,2 Beds,2 Baths,1 Parking,,shepparton-vic,-38.0924322,144.3646223
,,$500.00,"2/42 Raleigh Road,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,,shepparton-vic,-37.7689479,144.8868552
,,$400 p/w,"14 Hawking Court,",MOOROOPNA VIC 3629,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.3791881,145.3423135
,,$500 pw,"51 Carson Street,",SHEPPARTON VIC 3630,4 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3648874,145.4100039
,,$550,"21 Fifth Avenue,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,1 Parking,,shepparton-vic,-37.8332736,144.8510236
,,$500 Per Week,"Unit 9/17 Buckworth St,",KIALLA VIC 3631,2 Beds,1 Bath,− Parking,,shepparton-vic,-36.4167,145.5
,,$420 per week,"6 Alamein Street,",SHEPPARTON VIC 3630,3 Beds,1 Bath,2 Parking,,shepparton-vic,-36.3660162,145.4033957
,,$560.00,"805/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8101,144.95
,,$600.00 per week,"Unit 2/102 Graham St,",SHEPPARTON VIC 3630,3 Beds,2 Baths,2 Parking,,shepparton-vic,-36.4681,145.586
,,$430.00,"1406/557-561 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.814,144.9633
,,$345 per week,"117/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,,shepparton-vic,-37.8498,145.119
,,$590 per week,"32 Golconda Avenue,",FRANKSTON VIC 3199,3 Beds,1 Bath,2 Parking,,shepparton-vic,-38.1411139,145.1493354
,,$420.00 per week,"Unit 2/26 Lister Cres,",SHEPPARTON VIC 3630,2 Beds,1 Bath,1 Parking,,shepparton-vic,-36.4681,145.586
,,$380 per week,"6/406 Lower Heidelberg Road,",EAGLEMONT VIC 3084,1 Bed,1 Bath,1 Parking,100m²,shepparton-vic,-37.7658239,145.0670583
,,$700.00,"35/174 Peel Street,",WINDSOR VIC 3181,2 Beds,2 Baths,1 Parking,,shepparton-vic,-37.853,144.9929
,,$590 per week,"8 Tynong Street,",CROYDON VIC 3136,3 Beds,1 Bath,1 Parking,877m²,shepparton-vic,-37.7875726,145.2787375
,,$500,"4 Waugh Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,,shepparton-vic,-37.7329611,144.6498316
,,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,,shepparton-vic,-31.9838389,115.9009195
,,$650.00 Per Week,"9 Kinchega Dr,",SHEPPARTON NORTH VIC 3631,4 Beds,2 Baths,2 Parking,,shepparton-vic,-36.3451988,145.4074043
,,$500 per week,"1/59 Maude Street,",SHEPPARTON VIC 3630,3 Beds,2 Baths,2 Parking,,shepparton-vic,-36.3813099,145.400707
,,$420 per week,"1/16 Beckham Street,",SHEPPARTON VIC 3630,3 Beds,1 Bath,1 Parking,,shepparton-vic,-36.3965892,145.3891332
,,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,,shepparton-vic,-37.7236822,144.596732
